CustomerID,TransactionID,Date,Description,Merchant,Amount,Balance,SubscriptionFlag,Transaction_Type,Frequency,Next_Expected_Date
C496,T97782,2025-02-14,payment to cafe coffee day,cafe coffee day,-365,9082,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C414,T81720,2025-02-15,payment to cafe coffee day,cafe coffee day,-566,55706,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C276,T54381,2025-02-16,payment to cafe coffee day,cafe coffee day,-918,97156,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C345,T68038,2025-02-17,payment to cafe coffee day,cafe coffee day,-777,903,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C59,T11591,2025-02-18,payment to cafe coffee day,cafe coffee day,-219,118,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C97,T19117,2025-02-19,payment to cafe coffee day,cafe coffee day,-449,24,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C243,T47885,2025-02-20,payment to cafe coffee day,cafe coffee day,-1503,0,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C14,T2666,2025-02-21,payment to cafe coffee day,cafe coffee day,-190,69179,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C132,T26035,2025-02-22,payment to cafe coffee day,cafe coffee day,-1154,74602,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C173,T34185,2025-02-23,payment to cafe coffee day,cafe coffee day,-1291,34772,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C10,T1854,2025-02-24,payment to cafe coffee day,cafe coffee day,-1936,55,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C261,T51400,2025-02-25,payment to cafe coffee day,cafe coffee day,-1786,92,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C260,T51214,2025-02-26,payment to cafe coffee day,cafe coffee day,-652,15135,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C450,T88900,2025-02-27,payment to cafe coffee day,cafe coffee day,-211,14623,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C242,T47719,2025-02-28,payment to cafe coffee day,cafe coffee day,-275,71341,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C104,T20502,2025-03-01,payment to cafe coffee day,cafe coffee day,-1066,58247,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C158,T31233,2025-03-02,payment to cafe coffee day,cafe coffee day,-1372,62402,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C278,T54783,2025-03-03,payment to cafe coffee day,cafe coffee day,-1805,32379,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C291,T57338,2025-03-04,payment to cafe coffee day,cafe coffee day,-582,61439,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C459,T90706,2025-03-05,payment to cafe coffee day,cafe coffee day,-304,25121,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C99,T19517,2025-03-06,payment to cafe coffee day,cafe coffee day,-706,35164,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C183,T36125,2025-03-07,payment to cafe coffee day,cafe coffee day,-204,4,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C125,T24660,2025-03-08,payment to cafe coffee day,cafe coffee day,-1437,54019,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C11,T2066,2025-03-09,payment to cafe coffee day,cafe coffee day,-1320,68,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C39,T7618,2025-03-10,payment to cafe coffee day,cafe coffee day,-242,91207,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C237,T46714,2025-03-11,payment to cafe coffee day,cafe coffee day,-1999,28752,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C376,T74298,2025-03-12,payment to cafe coffee day,cafe coffee day,-202,96896,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C279,T54997,2025-03-13,payment to cafe coffee day,cafe coffee day,-1904,38,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C283,T55776,2025-03-14,payment to cafe coffee day,cafe coffee day,-750,107369,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C30,T5852,2025-03-15,payment to cafe coffee day,cafe coffee day,-1064,71191,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C301,T59346,2025-03-16,payment to cafe coffee day,cafe coffee day,-969,69789,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C461,T91104,2025-03-17,payment to cafe coffee day,cafe coffee day,-1757,6990,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C171,T33802,2025-03-18,payment to cafe coffee day,cafe coffee day,-1462,32104,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C440,T86942,2025-03-19,payment to cafe coffee day,cafe coffee day,-541,36992,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C275,T54210,2025-03-20,payment to cafe coffee day,cafe coffee day,-1984,56,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C351,T69293,2025-03-21,payment to cafe coffee day,cafe coffee day,-955,40923,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C136,T26886,2025-03-22,payment to cafe coffee day,cafe coffee day,-282,107029,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C365,T72134,2025-03-23,payment to cafe coffee day,cafe coffee day,-1736,129284,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C227,T44763,2025-03-24,payment to cafe coffee day,cafe coffee day,-1802,62779,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C290,T57174,2025-03-25,payment to cafe coffee day,cafe coffee day,-325,129805,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C356,T70298,2025-03-26,payment to cafe coffee day,cafe coffee day,-1520,1186,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C237,T46727,2025-03-27,payment to cafe coffee day,cafe coffee day,-931,14860,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C281,T55401,2025-03-28,payment to cafe coffee day,cafe coffee day,-1559,91145,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C453,T89557,2025-03-29,payment to cafe coffee day,cafe coffee day,-1762,55670,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C185,T36547,2025-03-30,payment to cafe coffee day,cafe coffee day,-1076,98715,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C226,T44579,2025-03-31,payment to cafe coffee day,cafe coffee day,-887,40151,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C263,T51846,2025-04-01,payment to cafe coffee day,cafe coffee day,-1623,18485,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C229,T45151,2025-04-02,payment to cafe coffee day,cafe coffee day,-1744,51440,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C339,T66905,2025-04-03,payment to cafe coffee day,cafe coffee day,-1703,103596,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C489,T96495,2025-04-04,payment to cafe coffee day,cafe coffee day,-1261,89555,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C76,T15031,2025-04-05,payment to cafe coffee day,cafe coffee day,-1400,49448,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C39,T7653,2025-04-06,payment to cafe coffee day,cafe coffee day,-774,152842,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C214,T42204,2025-04-07,payment to cafe coffee day,cafe coffee day,-790,23660,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C191,T37719,2025-04-08,payment to cafe coffee day,cafe coffee day,-1763,103276,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C158,T31278,2025-04-09,payment to cafe coffee day,cafe coffee day,-1081,69409,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C378,T74716,2025-04-10,payment to cafe coffee day,cafe coffee day,-597,47469,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C22,T4290,2025-04-11,payment to cafe coffee day,cafe coffee day,-1613,48100,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C438,T86557,2025-04-12,payment to cafe coffee day,cafe coffee day,-1291,118194,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C408,T80594,2025-04-13,payment to cafe coffee day,cafe coffee day,-1913,38,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C423,T83584,2025-04-14,payment to cafe coffee day,cafe coffee day,-1145,80837,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C460,T90941,2025-04-15,payment to cafe coffee day,cafe coffee day,-437,6706,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C123,T24307,2025-04-16,payment to cafe coffee day,cafe coffee day,-249,128769,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C366,T72376,2025-04-17,payment to cafe coffee day,cafe coffee day,-1066,84460,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C208,T41085,2025-04-18,payment to cafe coffee day,cafe coffee day,-323,67546,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C131,T25917,2025-04-19,payment to cafe coffee day,cafe coffee day,-1704,100921,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C353,T69701,2025-04-20,payment to cafe coffee day,cafe coffee day,-418,16,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90555,2025-04-21,payment to cafe coffee day,cafe coffee day,-1747,3490,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C197,T38932,2025-04-22,payment to cafe coffee day,cafe coffee day,-662,106595,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C262,T51655,2025-04-23,payment to cafe coffee day,cafe coffee day,-455,150,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C346,T68320,2025-04-24,payment to cafe coffee day,cafe coffee day,-494,9777,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C275,T54257,2025-04-25,payment to cafe coffee day,cafe coffee day,-526,56,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C308,T60715,2025-04-26,payment to cafe coffee day,cafe coffee day,-947,102080,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C281,T55435,2025-04-27,payment to cafe coffee day,cafe coffee day,-683,114138,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C190,T37534,2025-04-28,payment to cafe coffee day,cafe coffee day,-107,74,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C116,T22949,2025-04-29,payment to cafe coffee day,cafe coffee day,-1306,1932,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C296,T58392,2025-04-30,payment to cafe coffee day,cafe coffee day,-324,100,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90566,2025-05-01,payment to cafe coffee day,cafe coffee day,-222,795,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C267,T52715,2025-05-02,payment to cafe coffee day,cafe coffee day,-1178,146225,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C71,T14066,2025-05-03,payment to cafe coffee day,cafe coffee day,-1202,75162,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C427,T84401,2025-05-04,payment to cafe coffee day,cafe coffee day,-830,116302,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90571,2025-05-05,payment to cafe coffee day,cafe coffee day,-449,271,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C152,T30102,2025-05-06,payment to cafe coffee day,cafe coffee day,-1145,93989,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C327,T64526,2025-05-07,payment to cafe coffee day,cafe coffee day,-979,8274,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C463,T91535,2025-05-08,payment to cafe coffee day,cafe coffee day,-298,49250,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C447,T88385,2025-05-09,payment to cafe coffee day,cafe coffee day,-1913,10927,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C152,T30105,2025-05-10,payment to cafe coffee day,cafe coffee day,-784,90827,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C209,T41311,2025-05-11,payment to cafe coffee day,cafe coffee day,-1418,10193,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C473,T93494,2025-05-12,payment to cafe coffee day,cafe coffee day,-1485,124275,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C34,T6710,2025-05-13,payment to cafe coffee day,cafe coffee day,-990,10730,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C57,T11268,2025-05-14,payment to cafe coffee day,cafe coffee day,-1207,87412,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C268,T52932,2025-05-15,payment to cafe coffee day,cafe coffee day,-836,108497,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C125,T24743,2025-05-16,payment to cafe coffee day,cafe coffee day,-794,266,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C343,T67748,2025-05-17,payment to cafe coffee day,cafe coffee day,-260,110217,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C204,T40311,2025-05-18,payment to cafe coffee day,cafe coffee day,-1964,201,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C313,T61751,2025-05-19,payment to cafe coffee day,cafe coffee day,-493,69976,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C325,T64161,2025-05-20,payment to cafe coffee day,cafe coffee day,-1756,70236,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C73,T14522,2025-05-21,payment to cafe coffee day,cafe coffee day,-1131,50463,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C248,T48949,2025-05-22,payment to cafe coffee day,cafe coffee day,-313,11969,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C433,T85608,2025-05-23,payment to cafe coffee day,cafe coffee day,-1436,97201,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C243,T47976,2025-05-24,payment to cafe coffee day,cafe coffee day,-1067,0,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C276,T54486,2025-05-25,payment to cafe coffee day,cafe coffee day,-1535,97965,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C401,T79273,2025-05-26,payment to cafe coffee day,cafe coffee day,-101,108961,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C250,T49354,2025-05-27,payment to cafe coffee day,cafe coffee day,-1033,91161,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C408,T80651,2025-05-28,payment to cafe coffee day,cafe coffee day,-1511,11350,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C47,T9288,2025-05-29,payment to cafe coffee day,cafe coffee day,-1488,76179,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C70,T13909,2025-05-30,payment to cafe coffee day,cafe coffee day,-1811,1484,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C119,T23552,2025-05-31,payment to cafe coffee day,cafe coffee day,-399,59786,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C13,T2583,2025-06-01,payment to cafe coffee day,cafe coffee day,-1169,39488,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C175,T34690,2025-06-02,payment to cafe coffee day,cafe coffee day,-1039,55952,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C59,T11701,2025-06-03,payment to cafe coffee day,cafe coffee day,-1982,40400,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C397,T78534,2025-06-04,payment to cafe coffee day,cafe coffee day,-1477,52004,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C38,T7517,2025-06-05,payment to cafe coffee day,cafe coffee day,-384,97,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C327,T64564,2025-06-06,payment to cafe coffee day,cafe coffee day,-893,100703,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C421,T83273,2025-06-07,payment to cafe coffee day,cafe coffee day,-316,107504,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C85,T16842,2025-06-08,payment to cafe coffee day,cafe coffee day,-1688,178,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C239,T47240,2025-06-09,payment to cafe coffee day,cafe coffee day,-1033,4087,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C287,T56669,2025-06-10,payment to cafe coffee day,cafe coffee day,-934,6,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C230,T45417,2025-06-11,payment to cafe coffee day,cafe coffee day,-720,21773,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C250,T49372,2025-06-12,payment to cafe coffee day,cafe coffee day,-335,121480,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C413,T81648,2025-06-13,payment to cafe coffee day,cafe coffee day,-351,43,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C327,T64571,2025-06-14,payment to cafe coffee day,cafe coffee day,-541,92580,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C478,T94499,2025-06-15,payment to cafe coffee day,cafe coffee day,-1154,222775,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C203,T40149,2025-06-16,payment to cafe coffee day,cafe coffee day,-610,157433,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C107,T21191,2025-06-17,payment to cafe coffee day,cafe coffee day,-718,168991,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C234,T46227,2025-06-18,payment to cafe coffee day,cafe coffee day,-1126,59307,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C173,T34314,2025-06-19,payment to cafe coffee day,cafe coffee day,-1732,42513,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C326,T64398,2025-06-20,payment to cafe coffee day,cafe coffee day,-440,24610,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
