CustomerID,Merchant,Predicted_Amount,Balance,Risk_Level
C407,cafe coffee day,-1036.62,18771,Low
C407,dmart,-1057.62,20910,Low
C407,flipkart,-1412.43,17011,Low
C407,medical store,-1161.79,19958,Low
C407,netflix,-499.0,31623,Low
C407,petrol pump,-1093.17,47128,Low
C407,reliance smart,-1077.96,23765,Low
C407,spotify,-199.0,28230,Low
C407,uber,-1159.95,49891,Low
C408,amazon prime,-999.0,147,Low
C408,cafe coffee day,-1290.25,147,Low
C408,dmart,-1103.7,147,Low
C408,flipkart,-1071.1,147,Low
C408,medical store,-930.89,2599,Low
C408,petrol pump,-973.16,147,Low
C408,swiggy,-1142.32,147,Low
C408,uber,-1008.29,147,Low
C409,company,32623.83,64043,Low
C409,dmart,-1063.17,45251,Low
C409,electricity bill,-1500.0,29875,Low
C409,petrol pump,-980.09,42088,Low
C409,reliance smart,-979.48,36657,Low
C409,swiggy,-1298.3,31180,Low
C409,zomato,-1019.81,34918,Low
C41,cafe coffee day,-912.95,111797,Low
C41,flipkart,-1042.85,92069,Low
C41,medical store,-799.57,100644,Low
C41,netflix,-499.0,100145,Low
C41,reliance smart,-1194.0,94044,Low
C41,spotify,-199.0,104885,Low
C41,swiggy,-1180.81,106292,Low
C41,zomato,-1067.76,95386,Low
C410,amazon prime,-999.0,139,Low
C410,company,30333.0,37916,Low
C410,dmart,-917.67,139,Low
C410,flipkart,-894.68,139,Low
C410,medical store,-1094.05,139,Low
C410,netflix,-499.0,4153,Low
C410,petrol pump,-986.32,139,Low
C410,reliance smart,-789.81,139,Low
C410,spotify,-199.0,139,Low
C410,swiggy,-981.21,1580,Low
C410,uber,-935.97,139,Low
C410,zomato,-950.89,139,Low
C411,cafe coffee day,-1110.04,143259,Low
C411,dmart,-983.17,144399,Low
C411,electricity bill,-1500.0,148986,Low
C411,flipkart,-1100.5,138363,Low
C411,petrol pump,-1260.14,141776,Low
C411,reliance smart,-916.78,155668,Low
C411,swiggy,-772.42,143107,Low
C411,uber,-997.91,140240,Low
C412,flipkart,-1106.88,62,Low
C412,gym membership,-1200.0,62,Low
C412,medical store,-1288.26,62,Low
C412,reliance smart,-876.62,62,Low
C412,uber,-1201.05,62,Low
C413,amazon prime,-999.0,185,Low
C413,cafe coffee day,-833.78,43,Low
C413,company,29949.67,28430,High
C413,flipkart,-982.35,43,Low
C413,gym membership,-1200.0,43,Low
C413,spotify,-199.0,43,Low
C413,swiggy,-1101.1,43,Low
C413,uber,-1026.62,43,Low
C413,zomato,-989.6,43,Low
C414,company,40922.14,113709,Low
C414,dmart,-962.53,108731,Low
C414,electricity bill,-1500.0,83774,Low
C414,flipkart,-1157.0,98599,Low
C414,netflix,-499.0,84156,Low
C414,petrol pump,-1179.78,85274,Low
C414,spotify,-199.0,100816,Low
C414,swiggy,-1148.85,86845,Low
C414,uber,-1342.55,90726,Low
C414,zomato,-1013.14,88437,Low
C415,amazon prime,-999.0,28504,Low
C415,cafe coffee day,-1084.14,20915,Low
C415,electricity bill,-1500.0,40016,Low
C415,flipkart,-1013.22,26446,Low
C415,medical store,-978.9,32439,Low
C415,petrol pump,-1069.43,42941,Low
C415,swiggy,-917.94,26875,Low
C415,zomato,-959.58,23356,Low
C416,amazon prime,-999.0,177809,Low
C416,dmart,-965.57,161841,Low
C416,electricity bill,-1500.0,180144,Low
C416,flipkart,-1202.65,168867,Low
C416,medical store,-1067.8,161212,Low
C416,spotify,-199.0,173392,Low
C416,swiggy,-1084.89,167768,Low
C416,uber,-1090.9,168582,Low
C416,zomato,-1214.89,165980,Low
C417,amazon prime,-999.0,37056,Low
C417,cafe coffee day,-860.0,17308,Low
C417,company,31136.33,38055,Low
C417,gym membership,-1200.0,31482,Low
C417,medical store,-1148.38,16690,Low
C417,netflix,-499.0,298,Low
C417,petrol pump,-1231.05,20563,Low
C417,reliance smart,-975.6,18591,Low
C417,swiggy,-994.2,298,Low
C417,uber,-1053.19,25329,Low
C417,zomato,-1051.17,21177,Low
C418,cafe coffee day,-815.45,29787,Low
C418,company,31320.17,33149,Low
C418,electricity bill,-1500.0,15031,Low
C418,gym membership,-1200.0,11583,Low
C418,medical store,-908.28,11640,Low
C418,reliance smart,-1087.76,17818,Low
C418,spotify,-199.0,17090,Low
C418,swiggy,-862.18,11751,Low
C418,uber,-1060.68,26639,Low
C419,amazon prime,-999.0,14468,Low
C419,cafe coffee day,-866.67,1985,Low
C419,company,26879.57,30374,Low
C419,dmart,-1002.15,19656,Low
C419,flipkart,-984.33,13538,Low
C419,gym membership,-1200.0,15467,Low
C419,medical store,-1088.71,617,Low
C419,petrol pump,-1009.76,3914,Low
C419,spotify,-199.0,29634,Low
C419,swiggy,-1038.88,7281,Low
C42,amazon prime,-999.0,17603,Low
C42,company,32422.75,69325,Low
C42,dmart,-993.7,9198,Low
C42,flipkart,-915.79,14658,Low
C42,medical store,-863.38,12148,Low
C42,petrol pump,-1089.33,21474,Low
C42,reliance smart,-1116.15,7026,Low
C42,swiggy,-1088.4,11092,Low
C42,uber,-1340.67,15749,Low
C42,zomato,-1064.95,36995,Low
C420,cafe coffee day,-1051.0,46593,Low
C420,dmart,-947.45,57855,Low
C420,electricity bill,-1500.0,69453,Low
C420,gym membership,-1200.0,83965,Low
C420,medical store,-899.65,59533,Low
C420,petrol pump,-1164.9,47021,Low
C420,reliance smart,-1222.35,60865,Low
C420,spotify,-199.0,70953,Low
C420,uber,-1119.0,58732,Low
C420,zomato,-1077.36,75687,Low
C421,amazon prime,-999.0,109923,Low
C421,dmart,-887.55,89756,Low
C421,flipkart,-1167.68,94241,Low
C421,medical store,-914.72,95250,Low
C421,petrol pump,-1059.0,88643,Low
C421,spotify,-199.0,101044,Low
C421,swiggy,-1148.05,99143,Low
C421,uber,-949.0,109448,Low
C421,zomato,-1304.7,92007,Low
C422,amazon prime,-999.0,37,Low
C422,cafe coffee day,-1081.09,37,Low
C422,company,31410.67,23060,High
C422,dmart,-1094.29,37,Low
C422,electricity bill,-1500.0,37,Low
C422,flipkart,-1086.9,37,Low
C422,medical store,-1149.59,37,Low
C422,netflix,-499.0,37,Low
C422,reliance smart,-1168.15,37,Low
C422,uber,-936.58,37,Low
C422,zomato,-889.1,37,Low
C423,amazon prime,-999.0,69109,Low
C423,cafe coffee day,-1270.79,67724,Low
C423,flipkart,-1055.38,74004,Low
C423,petrol pump,-960.85,66011,Low
C423,reliance smart,-841.33,91527,Low
C423,spotify,-199.0,71844,Low
C423,swiggy,-1210.85,74945,Low
C424,company,31703.57,93998,Low
C424,dmart,-1226.96,69649,Low
C424,electricity bill,-1500.0,76699,Low
C424,petrol pump,-934.7,72436,Low
C424,reliance smart,-1011.79,63603,Low
C424,uber,-990.22,66415,Low
C424,zomato,-1079.61,61982,Low
C425,amazon prime,-999.0,18397,Low
C425,cafe coffee day,-1221.95,13935,Low
C425,netflix,-499.0,7511,Low
C425,reliance smart,-1042.72,19580,Low
C425,uber,-959.41,6653,Low
C426,cafe coffee day,-1020.76,18895,Low
C426,dmart,-1044.17,14939,Low
C426,electricity bill,-1500.0,22078,Low
C426,medical store,-1167.22,33679,Low
C426,netflix,-499.0,25604,Low
C426,petrol pump,-1146.57,13076,Low
C426,reliance smart,-890.29,25373,Low
C426,spotify,-199.0,42433,Low
C426,zomato,-962.71,29117,Low
C427,cafe coffee day,-1113.5,104323,Low
C427,electricity bill,-1500.0,110400,Low
C427,flipkart,-991.45,98449,Low
C427,netflix,-499.0,120297,Low
C427,reliance smart,-1128.42,104128,Low
C427,spotify,-199.0,103929,Low
C427,uber,-923.48,99002,Low
C427,zomato,-972.42,105449,Low
C428,cafe coffee day,-1035.55,35768,Low
C428,company,30796.29,66774,Low
C428,dmart,-908.64,34190,Low
C428,electricity bill,-1500.0,47527,Low
C428,gym membership,-1200.0,54656,Low
C428,medical store,-1062.21,45623,Low
C428,netflix,-499.0,51379,Low
C428,petrol pump,-1158.09,30697,Low
C428,reliance smart,-1036.22,37061,Low
C429,cafe coffee day,-1070.29,10173,Low
C429,dmart,-861.65,15399,Low
C429,flipkart,-991.42,11966,Low
C429,medical store,-1069.8,21212,Low
C429,petrol pump,-964.95,13634,Low
C429,spotify,-199.0,37857,Low
C429,swiggy,-1214.67,15129,Low
C43,cafe coffee day,-957.43,102394,Low
C43,flipkart,-1046.9,100888,Low
C43,gym membership,-1200.0,123546,Low
C43,petrol pump,-1006.37,110112,Low
C43,reliance smart,-1008.08,102109,Low
C43,swiggy,-1051.93,99084,Low
C430,amazon prime,-999.0,67977,Low
C430,dmart,-1137.53,56197,Low
C430,flipkart,-996.5,47527,Low
C430,gym membership,-1200.0,49541,Low
C430,medical store,-1041.55,59316,Low
C430,netflix,-499.0,50741,Low
C430,petrol pump,-1197.3,43093,Low
C430,reliance smart,-1209.28,44415,Low
C430,swiggy,-1034.62,59946,Low
C430,uber,-943.7,42381,Low
C430,zomato,-1004.95,70610,Low
C431,amazon prime,-999.0,129177,Low
C431,dmart,-1063.85,115708,Low
C431,flipkart,-1109.8,113216,Low
C431,netflix,-499.0,116753,Low
C431,petrol pump,-939.52,117257,Low
C431,reliance smart,-669.93,138787,Low
C431,spotify,-199.0,144650,Low
C431,swiggy,-1152.53,117363,Low
C431,uber,-975.55,112213,Low
C431,zomato,-821.5,121577,Low
C432,amazon prime,-999.0,17499,Low
C432,cafe coffee day,-948.78,24542,Low
C432,dmart,-945.33,36761,Low
C432,flipkart,-1051.11,10623,Low
C432,petrol pump,-911.83,30401,Low
C432,reliance smart,-1173.04,20901,Low
C432,swiggy,-1143.18,18498,Low
C432,zomato,-983.68,11615,Low
C433,cafe coffee day,-1104.58,86939,Low
C433,company,34890.57,105931,Low
C433,netflix,-499.0,84286,Low
C433,uber,-998.62,86179,Low
C433,zomato,-1317.75,91554,Low
C434,amazon prime,-999.0,45363,Low
C434,cafe coffee day,-1206.22,46362,Low
C434,flipkart,-1229.05,29828,Low
C434,petrol pump,-941.17,38836,Low
C434,reliance smart,-1048.18,28273,Low
C434,spotify,-199.0,41798,Low
C434,swiggy,-797.41,34136,Low
C434,uber,-1105.76,30639,Low
C435,amazon prime,-999.0,85911,Low
C435,cafe coffee day,-996.15,69232,Low
C435,company,31823.33,93427,Low
C435,medical store,-1239.76,79368,Low
C435,petrol pump,-951.68,67958,Low
C435,spotify,-199.0,81751,Low
C435,swiggy,-1238.74,64257,Low
C435,uber,-1231.28,70032,Low
C435,zomato,-1300.67,63088,Low
C436,amazon prime,-999.0,12427,Low
C436,cafe coffee day,-1090.7,8460,Low
C436,company,36162.8,64647,Low
C436,dmart,-871.68,11053,Low
C436,electricity bill,-1500.0,15108,Low
C436,medical store,-1030.7,31646,Low
C436,petrol pump,-1082.65,9078,Low
C436,swiggy,-1039.14,16608,Low
C436,zomato,-1370.28,10462,Low
C437,cafe coffee day,-1078.67,24,Low
C437,dmart,-1184.0,24,Low
C437,electricity bill,-1500.0,145,Low
C437,flipkart,-1226.06,24,Low
C437,petrol pump,-1023.04,24,Low
C437,reliance smart,-926.9,24,Low
C437,swiggy,-1003.96,24,Low
C437,uber,-1090.28,24,Low
C437,zomato,-901.82,24,Low
C438,amazon prime,-999.0,87885,Low
C438,cafe coffee day,-1085.14,60951,Low
C438,company,35464.4,94664,Low
C438,dmart,-1035.57,64689,Low
C438,flipkart,-983.68,61785,Low
C438,medical store,-827.29,60570,Low
C438,reliance smart,-837.62,59814,Low
C438,spotify,-199.0,77352,Low
C438,swiggy,-1069.65,63087,Low
C438,uber,-861.54,77551,Low
C439,amazon prime,-999.0,66588,Low
C439,company,32449.57,81403,Low
C439,dmart,-942.42,58946,Low
C439,gym membership,-1200.0,72866,Low
C439,medical store,-1184.71,55759,Low
C439,reliance smart,-973.57,52851,Low
C439,spotify,-199.0,68729,Low
C439,swiggy,-1068.85,63407,Low
C439,uber,-819.05,53600,Low
C439,zomato,-936.0,70407,Low
C44,dmart,-1082.9,81888,Low
C44,electricity bill,-1500.0,81909,Low
C44,flipkart,-1072.68,77591,Low
C44,medical store,-890.74,84580,Low
C44,petrol pump,-1037.88,87995,Low
C44,reliance smart,-1004.95,79406,Low
C44,zomato,-1035.89,75800,Low
C440,cafe coffee day,-979.87,87865,Low
C440,dmart,-1285.85,86116,Low
C440,flipkart,-1113.12,88611,Low
C440,petrol pump,-1109.16,84020,Low
C440,spotify,-199.0,104191,Low
C440,swiggy,-991.68,103473,Low
C440,uber,-925.0,93111,Low
C441,cafe coffee day,-896.05,51495,Low
C441,dmart,-839.64,59530,Low
C441,gym membership,-1200.0,76560,Low
C441,medical store,-1063.13,53287,Low
C441,petrol pump,-1219.96,34990,Low
C441,reliance smart,-1227.85,59996,Low
C441,uber,-1027.52,55130,Low
C441,zomato,-1010.74,61121,Low
C442,dmart,-1139.33,157077,Low
C442,medical store,-972.95,153381,Low
C442,netflix,-499.0,156416,Low
C442,petrol pump,-929.26,159480,Low
C442,reliance smart,-1002.14,156915,Low
C442,swiggy,-1110.71,153854,Low
C442,uber,-1130.8,168693,Low
C442,zomato,-1180.45,152546,Low
C443,amazon prime,-999.0,11178,Low
C443,cafe coffee day,-1206.26,287,Low
C443,dmart,-1084.05,88,Low
C443,flipkart,-851.26,88,Low
C443,medical store,-1019.9,287,Low
C443,spotify,-199.0,88,Low
C443,swiggy,-1153.33,287,Low
C443,uber,-929.75,88,Low
C443,zomato,-917.08,88,Low
C444,cafe coffee day,-1173.9,164899,Low
C444,dmart,-1332.07,149718,Low
C444,flipkart,-1175.9,139741,Low
C444,gym membership,-1200.0,145575,Low
C444,medical store,-956.44,156765,Low
C444,netflix,-499.0,155749,Low
C444,petrol pump,-1012.83,155254,Low
C444,swiggy,-833.71,146775,Low
C444,uber,-857.5,141580,Low
C445,amazon prime,-999.0,139165,Low
C445,cafe coffee day,-937.52,129696,Low
C445,company,37899.0,146873,Low
C445,dmart,-889.36,122923,Low
C445,flipkart,-1015.86,120169,Low
C445,gym membership,-1200.0,126272,Low
C445,medical store,-906.64,119914,Low
C445,netflix,-499.0,129197,Low
C445,petrol pump,-1063.55,56640,Low
C445,swiggy,-1059.29,143463,Low
C445,zomato,-1042.12,67173,Low
C446,cafe coffee day,-1090.91,42734,Low
C446,dmart,-1134.33,34138,Low
C446,flipkart,-1163.11,46283,Low
C446,gym membership,-1200.0,40514,Low
C446,medical store,-1017.18,35018,Low
C446,reliance smart,-1105.67,38148,Low
C446,uber,-1131.89,37134,Low
C447,amazon prime,-999.0,41990,Low
C447,cafe coffee day,-996.91,17180,Low
C447,dmart,-1003.95,26538,Low
C447,flipkart,-1073.57,20274,Low
C447,medical store,-1030.13,17870,Low
C447,netflix,-499.0,24103,Low
C447,petrol pump,-1110.65,22494,Low
C447,reliance smart,-1247.25,28382,Low
C447,spotify,-199.0,18346,Low
C448,cafe coffee day,-1054.63,145104,Low
C448,dmart,-1082.59,166893,Low
C448,electricity bill,-1500.0,154673,Low
C448,flipkart,-1035.94,156173,Low
C448,petrol pump,-889.76,139634,Low
C448,reliance smart,-1071.59,89887,Low
C448,swiggy,-806.09,140167,Low
C448,uber,-1013.58,142678,Low
C448,zomato,-1112.59,141291,Low
C449,amazon prime,-999.0,75007,Low
C449,company,40072.8,112111,Low
C449,dmart,-755.22,47283,Low
C449,electricity bill,-1500.0,71502,Low
C449,medical store,-1251.32,52814,Low
C449,petrol pump,-1101.11,49905,Low
C449,reliance smart,-951.79,57633,Low
C449,spotify,-199.0,76006,Low
C449,swiggy,-1139.0,61500,Low
C45,dmart,-958.29,131114,Low
C45,electricity bill,-1500.0,132590,Low
C45,flipkart,-846.57,123879,Low
C45,gym membership,-1200.0,138085,Low
C45,netflix,-499.0,145103,Low
C45,petrol pump,-1070.74,124002,Low
C45,uber,-846.17,137348,Low
C45,zomato,-925.89,126385,Low
C450,cafe coffee day,-977.9,8604,Low
C450,company,30452.0,61624,Low
C450,flipkart,-1340.42,46,Low
C450,gym membership,-1200.0,4336,Low
C450,medical store,-1238.73,582,Low
C450,netflix,-499.0,16320,Low
C450,petrol pump,-949.05,46,Low
C450,reliance smart,-987.36,1779,Low
C450,swiggy,-895.1,9296,Low
C451,amazon prime,-999.0,56471,Low
C451,company,38876.17,78008,Low
C451,dmart,-1098.42,49260,Low
C451,electricity bill,-1500.0,57470,Low
C451,flipkart,-1102.35,50986,Low
C451,medical store,-984.42,56299,Low
C451,petrol pump,-1171.24,53195,Low
C451,reliance smart,-898.75,47015,Low
C451,spotify,-199.0,67002,Low
C451,zomato,-1240.92,45468,Low
C452,amazon prime,-999.0,26638,Low
C452,cafe coffee day,-1049.84,16578,Low
C452,flipkart,-870.3,585,Low
C452,netflix,-499.0,1568,Low
C452,petrol pump,-1075.57,585,Low
C452,reliance smart,-1121.59,3775,Low
C452,spotify,-199.0,13463,Low
C452,swiggy,-1108.0,585,Low
C452,uber,-944.76,11554,Low
C452,zomato,-1174.06,5451,Low
C453,amazon prime,-999.0,78847,Low
C453,cafe coffee day,-1148.0,52796,Low
C453,dmart,-963.28,55865,Low
C453,flipkart,-1003.91,51407,Low
C453,petrol pump,-1110.35,55303,Low
C453,reliance smart,-903.82,63457,Low
C453,spotify,-199.0,69705,Low
C453,uber,-1002.24,56282,Low
C454,dmart,-930.75,51867,Low
C454,electricity bill,-1500.0,55781,Low
C454,netflix,-499.0,62997,Low
C454,reliance smart,-838.73,51481,Low
C454,uber,-1097.53,60908,Low
C454,zomato,-1069.95,58087,Low
C455,cafe coffee day,-861.75,51935,Low
C455,dmart,-965.64,34330,Low
C455,flipkart,-1137.05,39230,Low
C455,netflix,-499.0,44898,Low
C455,reliance smart,-937.0,40136,Low
C455,spotify,-199.0,35783,Low
C455,swiggy,-1224.19,42547,Low
C455,uber,-1166.6,35982,Low
C456,amazon prime,-999.0,118156,Low
C456,cafe coffee day,-986.39,115448,Low
C456,electricity bill,-1500.0,113948,Low
C456,flipkart,-1143.56,111545,Low
C456,medical store,-1120.26,105861,Low
C456,petrol pump,-1111.87,106521,Low
C456,swiggy,-748.05,103521,Low
C456,uber,-967.0,132448,Low
C456,zomato,-1126.75,102231,Low
C457,amazon prime,-999.0,39758,Low
C457,company,33590.5,57386,Low
C457,dmart,-992.04,23928,Low
C457,flipkart,-989.32,29166,Low
C457,medical store,-976.58,32432,Low
C457,petrol pump,-1043.48,25596,Low
C457,spotify,-199.0,32233,Low
C457,swiggy,-1141.9,30075,Low
C457,uber,-1144.68,27569,Low
C457,zomato,-1039.13,23323,Low
C458,cafe coffee day,-991.64,11794,Low
C458,electricity bill,-1500.0,24115,Low
C458,flipkart,-1174.67,14445,Low
C458,medical store,-1030.24,16303,Low
C458,netflix,-499.0,25615,Low
C458,petrol pump,-1115.21,13272,Low
C458,reliance smart,-1022.62,26114,Low
C458,spotify,-199.0,13,Low
C458,swiggy,-981.69,12912,Low
C458,uber,-887.95,13381,Low
C458,zomato,-1073.5,22715,Low
C459,cafe coffee day,-858.64,52,Low
C459,company,28410.0,27009,High
C459,dmart,-845.76,153,Low
C459,flipkart,-1014.85,52,Low
C459,medical store,-1024.9,153,Low
C459,netflix,-499.0,153,Low
C459,swiggy,-1195.04,52,Low
C459,uber,-1243.95,153,Low
C459,zomato,-1021.86,153,Low
C46,dmart,-1024.5,215432,Low
C46,flipkart,-903.38,218664,Low
C46,medical store,-875.89,213979,Low
C46,petrol pump,-968.4,214122,Low
C46,reliance smart,-972.1,216653,Low
C46,spotify,-199.0,234800,Low
C46,swiggy,-1079.05,221542,Low
C46,uber,-1165.1,219827,Low
C46,zomato,-1322.65,217024,Low
C460,amazon prime,-999.0,31797,Low
C460,company,46992.0,88376,Low
C460,electricity bill,-1500.0,50459,Low
C460,flipkart,-1260.72,35773,Low
C460,reliance smart,-1006.69,70760,Low
C460,swiggy,-877.07,30546,Low
C460,uber,-1053.55,33434,Low
C460,zomato,-1001.64,43872,Low
C461,cafe coffee day,-1219.76,33526,Low
C461,company,38613.43,147838,Low
C461,dmart,-1128.5,128764,Low
C461,electricity bill,-1500.0,144242,Low
C461,flipkart,-1101.39,137638,Low
C461,medical store,-993.6,146285,Low
C461,netflix,-499.0,142223,Low
C461,swiggy,-970.26,32091,Low
C461,uber,-1065.0,129615,Low
C461,zomato,-1002.68,145742,Low
C462,cafe coffee day,-1191.04,40792,Low
C462,electricity bill,-1500.0,42564,Low
C462,medical store,-1057.4,54190,Low
C462,reliance smart,-842.96,46043,Low
C462,spotify,-199.0,56467,Low
C462,uber,-1089.2,44064,Low
C462,zomato,-877.17,56666,Low
C463,cafe coffee day,-941.24,35165,Low
C463,company,29813.83,50843,Low
C463,electricity bill,-1500.0,49343,Low
C463,netflix,-499.0,40043,Low
C463,spotify,-199.0,36856,Low
C463,uber,-1049.33,25086,Low
C463,zomato,-1015.81,38077,Low
C464,cafe coffee day,-1050.94,41808,Low
C464,company,38900.6,87414,Low
C464,flipkart,-930.32,32925,Low
C464,medical store,-921.64,26795,Low
C464,netflix,-499.0,48171,Low
C464,petrol pump,-835.09,30316,Low
C464,reliance smart,-913.95,20085,Low
C464,swiggy,-890.88,21576,Low
C464,uber,-1042.0,22747,Low
C464,zomato,-932.67,29674,Low
C465,amazon prime,-999.0,37453,Low
C465,cafe coffee day,-1016.41,13732,Low
C465,company,34086.67,45704,Low
C465,dmart,-817.83,17988,Low
C465,flipkart,-919.22,25540,Low
C465,medical store,-932.12,19546,Low
C465,netflix,-499.0,19047,Low
C465,petrol pump,-982.3,27024,Low
C465,spotify,-199.0,22012,Low
C465,swiggy,-1041.57,15720,Low
C465,uber,-905.8,18394,Low
C465,zomato,-1003.6,16622,Low
C466,amazon prime,-999.0,99,Low
C466,cafe coffee day,-907.84,99,Low
C466,company,35817.33,65627,Low
C466,dmart,-1219.48,99,Low
C466,electricity bill,-1500.0,99,Low
C466,flipkart,-1102.62,99,Low
C466,medical store,-1063.42,99,Low
C466,reliance smart,-1130.74,99,Low
C466,spotify,-199.0,99,Low
C466,uber,-1108.79,99,Low
C467,dmart,-993.12,20133,Low
C467,gym membership,-1200.0,17799,Low
C467,medical store,-909.11,28654,Low
C467,reliance smart,-681.47,28970,Low
C468,company,29015.6,38994,Low
C468,dmart,-1283.5,14303,Low
C468,flipkart,-904.88,34669,Low
C468,netflix,-499.0,1863,Low
C468,petrol pump,-883.0,13037,Low
C468,spotify,-199.0,1664,Low
C468,swiggy,-924.24,13953,Low
C468,uber,-898.5,24271,Low
C469,cafe coffee day,-918.56,24422,Low
C469,dmart,-1026.38,40824,Low
C469,flipkart,-1235.82,33683,Low
C469,gym membership,-1200.0,35571,Low
C469,medical store,-1153.5,29135,Low
C469,petrol pump,-952.42,28048,Low
C469,reliance smart,-1232.89,38207,Low
C469,spotify,-199.0,28936,Low
C469,uber,-963.62,49348,Low
C469,zomato,-943.82,26027,Low
C47,amazon prime,-999.0,104837,Low
C47,cafe coffee day,-1245.84,78697,Low
C47,flipkart,-1086.32,82072,Low
C47,medical store,-1218.61,83710,Low
C47,netflix,-499.0,98250,Low
C47,petrol pump,-1057.8,92732,Low
C47,reliance smart,-1145.39,81214,Low
C47,zomato,-1049.15,100100,Low
C470,amazon prime,-999.0,17111,Low
C470,cafe coffee day,-1124.59,24864,Low
C470,dmart,-1025.65,16887,Low
C470,medical store,-895.45,23651,Low
C470,netflix,-499.0,28102,Low
C470,petrol pump,-1181.05,46981,Low
C470,reliance smart,-1149.26,14248,Low
C470,spotify,-199.0,24665,Low
C470,swiggy,-1107.08,15474,Low
C470,zomato,-987.37,11644,Low
C471,amazon prime,-999.0,6966,Low
C471,cafe coffee day,-1005.22,23,Low
C471,flipkart,-912.2,23,Low
C471,medical store,-999.26,262,Low
C471,reliance smart,-1097.76,23,Low
C471,spotify,-199.0,23,Low
C471,swiggy,-1226.24,23,Low
C472,amazon prime,-999.0,132801,Low
C472,cafe coffee day,-814.89,137297,Low
C472,dmart,-1045.91,133800,Low
C472,gym membership,-1200.0,154024,Low
C472,petrol pump,-881.48,127839,Low
C472,spotify,-199.0,140228,Low
C472,swiggy,-1042.19,128881,Low
C472,uber,-1117.2,139158,Low
C472,zomato,-970.91,129427,Low
C473,amazon prime,-999.0,114976,Low
C473,cafe coffee day,-1107.79,122558,Low
C473,dmart,-915.94,110903,Low
C473,electricity bill,-1500.0,113476,Low
C473,flipkart,-1027.0,115975,Low
C473,netflix,-499.0,104450,Low
C473,petrol pump,-1061.68,111069,Low
C473,reliance smart,-1031.28,129840,Low
C473,uber,-1034.33,129503,Low
C474,amazon prime,-999.0,133462,Low
C474,cafe coffee day,-1083.11,117061,Low
C474,flipkart,-970.45,125020,Low
C474,medical store,-909.06,123065,Low
C474,petrol pump,-995.88,130719,Low
C474,reliance smart,-1111.47,120026,Low
C474,swiggy,-927.76,122177,Low
C474,zomato,-996.48,125341,Low
C475,cafe coffee day,-1128.05,17792,Low
C475,company,35308.0,43461,Low
C475,dmart,-952.78,17642,Low
C475,flipkart,-1059.85,34474,Low
C475,gym membership,-1200.0,23201,Low
C475,petrol pump,-1263.27,360,Low
C475,reliance smart,-1036.95,30819,Low
C475,swiggy,-984.11,22816,Low
C475,uber,-908.15,28481,Low
C476,amazon prime,-999.0,89400,Low
C476,cafe coffee day,-1068.61,95870,Low
C476,company,34602.0,102359,Low
C476,netflix,-499.0,95371,Low
C476,spotify,-199.0,95172,Low
C476,swiggy,-1115.05,78699,Low
C476,uber,-964.75,77038,Low
C476,zomato,-1108.48,78401,Low
C477,cafe coffee day,-1002.35,40541,Low
C477,gym membership,-1200.0,55390,Low
C477,netflix,-499.0,69893,Low
C477,reliance smart,-1107.74,38614,Low
C477,spotify,-199.0,47386,Low
C477,swiggy,-1078.05,49731,Low
C477,zomato,-1160.18,48597,Low
C478,cafe coffee day,-1009.52,217042,Low
C478,dmart,-903.21,212676,Low
C478,electricity bill,-1500.0,228912,Low
C478,flipkart,-974.43,214754,Low
C478,medical store,-1117.14,209245,Low
C478,petrol pump,-1128.0,211309,Low
C478,swiggy,-1015.72,235327,Low
C478,uber,-1062.15,213079,Low
C478,zomato,-1020.46,219633,Low
C479,amazon prime,-999.0,130804,Low
C479,dmart,-931.07,112133,Low
C479,flipkart,-974.5,112405,Low
C479,medical store,-935.89,118163,Low
C479,petrol pump,-1063.41,130229,Low
C479,swiggy,-1081.95,115734,Low
C479,uber,-1091.67,117509,Low
C48,cafe coffee day,-790.71,46749,Low
C48,flipkart,-915.57,54254,Low
C48,netflix,-499.0,59752,Low
C48,petrol pump,-1060.5,47168,Low
C48,swiggy,-1006.42,53092,Low
C48,uber,-1091.9,46537,Low
C48,zomato,-1045.75,50800,Low
C480,cafe coffee day,-1104.7,49196,Low
C480,dmart,-1038.41,51958,Low
C480,medical store,-1094.19,50644,Low
C480,petrol pump,-1017.72,65657,Low
C480,reliance smart,-1047.89,56676,Low
C480,spotify,-199.0,56837,Low
C480,zomato,-1269.92,47601,Low
C481,electricity bill,-1500.0,97851,Low
C481,medical store,-1171.28,100489,Low
C481,petrol pump,-965.1,91419,Low
C481,swiggy,-1151.62,84409,Low
C481,uber,-963.21,85985,Low
C481,zomato,-1098.35,89511,Low
C482,cafe coffee day,-943.24,116917,Low
C482,electricity bill,-1500.0,122621,Low
C482,gym membership,-1200.0,121421,Low
C482,reliance smart,-951.67,111263,Low
C482,spotify,-199.0,112848,Low
C482,swiggy,-790.06,111025,Low
C482,uber,-1020.89,106100,Low
C482,zomato,-1099.36,109214,Low
C483,cafe coffee day,-1051.89,27226,Low
C483,company,40211.6,88762,Low
C483,dmart,-1152.87,24090,Low
C483,flipkart,-1264.16,22936,Low
C483,medical store,-917.68,21802,Low
C483,petrol pump,-1019.14,29867,Low
C483,spotify,-199.0,37123,Low
C483,swiggy,-1340.08,70623,Low
C483,uber,-1092.15,27973,Low
C483,zomato,-1107.25,27603,Low
